Time,Amplitude
1.683,-3.9277549794939477e-13
1.684,3.1083476815739226e-12
1.685,-8.44101439515119e-14
1.686,3.4167130355718057e-12
1.687,2.23955210046371e-13
1.688,3.725078389569688e-12
1.689,5.323205640442538e-13
1.69,6.865032410431953e-13
1.691,8.406859180421367e-13
1.692,9.948685950410783e-13
1.693,1.1490512720400198e-12
1.694,1.303233949038961e-12
1.695,1.4574166260379026e-12
1.696,1.611599303036844e-12
1.697,1.7657819800357854e-12
1.698,1.919964657034727e-12
1.699,2.0741473340336682e-12
1.7,2.22833001103261e-12
1.701,-9.644278144928248e-13
1.702,2.5366953650304925e-12
1.703,-6.560624604949419e-13
1.704,2.8450607190283756e-12
1.705,-3.47697106497059e-13
1.706,3.1534260730262586e-12
1.707,-3.9331752499176087e-14
1.708,3.461791427024141e-12
1.709,2.690336014987068e-13
1.71,4.232162784976482e-13
1.711,5.773989554965897e-13
1.712,7.315816324955312e-13
1.713,8.857643094944726e-13
1.714,1.0399469864934142e-12
1.715,1.1941296634923555e-12
1.716,1.3483123404912968e-12
1.717,1.5024950174902385e-12
1.718,1.6566776944891798e-12
1.719,1.8108603714881211e-12
1.72,1.9650430484870624e-12
1.721,-1.227714777038372e-12
1.722,2.273408402484946e-12
1.723,-9.193494230404889e-13
1.724,2.5817737564828285e-12
1.725,-6.109840690426061e-13
1.726,2.8901391104807115e-12
1.727,-3.026187150447232e-13
1.728,3.1985044644785945e-12
1.729,5.746638953159737e-15
1.73,1.599293159521012e-13
1.731,3.1411199295104264e-13
1.732,4.682946699499841e-13
1.733,6.224773469489256e-13
1.734,7.766600239478669e-13
1.735,9.308427009468084e-13
1.736,1.08502537794575e-12
1.737,1.2392080549446912e-12
1.738,1.3933907319436327e-12
1.739,1.5475734089425743e-12
1.74,1.7017560859415156e-12
1.741,-1.491001739583919e-12
1.742,2.0101214399393988e-12
1.743,-1.182636385586036e-12
1.744,2.3184867939372814e-12
1.745,-8.742710315881533e-13
1.746,2.6268521479351644e-12
1.747,-5.659056775902702e-13
1.748,2.9352175019330474e-12
1.749,-2.575403235923873e-13
1.75,3.24358285593093e-12
1.7510000000000001,5.082503040549556e-14
1.752,2.05007707404437e-13
1.7530000000000001,3.5919038440337847e-13
1.754,5.133730614023199e-13
1.7550000000000001,6.675557384012613e-13
1.756,8.217384154002027e-13
1.7570000000000001,9.759210923991444e-13
1.758,1.1301037693980857e-12
1.7590000000000001,1.2842864463970272e-12
1.76,1.4384691233959687e-12
1.7610000000000001,-1.754288702129466e-12
1.762,1.7468344773938513e-12
1.7630000000000001,-1.4459233481315833e-12
1.764,2.0551998313917343e-12
1.7650000000000001,-1.1375579941337002e-12
1.766,2.3635651853896173e-12
1.7670000000000001,-8.291926401358173e-13
1.768,2.6719305393875004e-12
1.7690000000000001,-5.208272861379344e-13
1.77,2.980295893385383e-12
1.7710000000000001,-2.1246193214005153e-13
1.772,-5.827925514111006e-14
1.7730000000000001,9.590342185783139e-14
1.774,2.5008609885677285e-13
1.7750000000000001,4.0426877585571426e-13
1.776,5.584514528546557e-13
1.7770000000000001,7.126341298535972e-13
1.778,8.668168068525387e-13
1.7790000000000001,1.02099948385148e-12
1.78,1.1751821608504216e-12
1.7810000000000001,-2.017575664675013e-12
1.782,1.4835475148483044e-12
1.7830000000000001,-1.7092103106771303e-12
1.784,1.7919128688461874e-12
1.7850000000000001,-1.4008449566792471e-12
1.786,2.1002782228440703e-12
1.7870000000000001,-1.0924796026813645e-12
1.788,2.408643576841953e-12
1.7890000000000001,-7.841142486834815e-13
1.79,2.7170089308398363e-12
1.7910000000000001,-4.757488946855986e-13
1.792,-3.2156621768665715e-13
1.793,3.1795569618366602e-12
1.794,-1.3200863688774239e-14
1.795,3.4879223158345432e-12
1.796,2.9516449030910863e-13
1.797,3.796287669832426e-12
1.798,6.035298443069916e-13
1.799,4.104653023830309e-12
1.8,9.118951983048743e-13
1.801,1.066077875303816e-12
1.802,1.2202605523027573e-12
1.803,1.3744432293016986e-12
1.804,1.5286259063006404e-12
1.805,1.6828085832995819e-12
1.806,1.836991260298523e-12
1.807,1.9911739372974645e-12
1.808,2.145356614296406e-12
1.809,2.2995392912953475e-12
1.81,2.4537219682942892e-12
1.811,2.6079046452932305e-12
1.812,-5.848531802322041e-13
1.813,2.916269999291113e-12
1.814,-2.764878262343213e-13
1.815,3.224635353288996e-12
1.816,3.187752776356159e-14
1.817,3.533000707286879e-12
1.818,3.4024288176144447e-13
1.819,3.841366061284762e-12
1.82,6.486082357593274e-13
1.821,8.027909127582687e-13
1.822,9.569735897572103e-13
1.823,1.1111562667561518e-12
1.824,1.265338943755093e-12
1.825,1.4195216207540346e-12
1.826,1.573704297752976e-12
1.827,1.7278869747519176e-12
1.828,1.882069651750859e-12
1.829,2.0362523287498004e-12
1.83,2.1904350057487417e-12
1.831,2.3446176827476834e-12
1.832,-8.481401427777513e-13
1.833,2.6529830367455665e-12
1.834,-5.397747887798684e-13
1.835,2.961348390743449e-12
1.836,-2.314094347819855e-13
1.837,3.269713744741332e-12
1.838,7.695591921589741e-14
1.839,3.578079098739215e-12
1.84,3.853212732137803e-13
1.841,5.395039502127218e-13
1.842,6.936866272116632e-13
1.843,8.478693042106048e-13
1.844,1.0020519812095462e-12
1.845,1.1562346582084875e-12
1.846,1.310417335207429e-12
1.847,1.4646000122063705e-12
1.848,1.6187826892053118e-12
1.849,1.7729653662042533e-12
1.85,1.9271480432031946e-12
1.851,2.081330720202136e-12
1.852,-1.1114271053232984e-12
1.853,2.3896960742000194e-12
1.854,-8.030617513254154e-13
1.855,2.698061428197902e-12
1.856,-4.946963973275326e-13
1.857,3.0064267821957846e-12
1.858,-1.8633104332964967e-13
1.859,3.314792136193668e-12
1.86,1.2203431066823322e-13
1.861,2.762169876671747e-13
1.862,4.303996646661162e-13
1.863,5.845823416650576e-13
1.864,7.38765018663999e-13
1.865,8.929476956629405e-13
1.866,1.047130372661882e-12
1.867,1.2013130496608234e-12
1.868,1.3554957266597647e-12
1.869,1.5096784036587063e-12
1.87,1.6638610806576478e-12
1.871,1.818043757656589e-12
1.872,-1.3747140678688453e-12
1.873,2.126409111654472e-12
1.874,-1.0663487138709627e-12
1.875,2.434774465652355e-12
1.8760000000000001,-7.579833598730796e-13
1.877,2.743139819650238e-12
1.8780000000000001,-4.4961800587519673e-13
1.879,3.051505173648121e-12
1.8800000000000001,-1.4125265187731383e-13
1.881,1.2930025121627611e-14
1.8820000000000001,1.6711270212056906e-13
1.883,3.212953791195105e-13
1.8840000000000001,4.754780561184519e-13
1.885,6.296607331173934e-13
1.8860000000000001,7.838434101163348e-13
1.887,9.380260871152764e-13
1.8880000000000001,1.0922087641142179e-12
1.889,1.2463914411131592e-12
1.8900000000000001,1.4005741181121007e-12
1.891,1.5547567951110422e-12
1.8920000000000001,-1.6380010304143926e-12
1.893,1.863122149108925e-12
1.8940000000000001,-1.3296356764165095e-12
1.895,2.1714875031068082e-12
1.8960000000000001,-1.0212703224186267e-12
1.897,2.479852857104691e-12
1.8980000000000001,-7.129049684207438e-13
1.899,2.7882182111025735e-12
1.9000000000000001,-4.045396144228609e-13
1.901,-2.503569374239195e-13
1.9020000000000001,-9.617426042497801e-14
1.903,5.800841657396344e-14
1.9040000000000001,2.121910935729049e-13
1.905,3.663737705718463e-13
1.9060000000000001,5.205564475707878e-13
1.907,6.747391245697293e-13
1.9080000000000001,8.289218015686707e-13
1.909,9.831044785676123e-13
1.9100000000000001,1.1372871555665536e-12
1.911,1.291469832565495e-12
1.9120000000000001,-1.9012879929599396e-12
1.913,1.599835186563378e-12
1.9140000000000001,-1.5929226389620566e-12
1.915,1.9082005405612607e-12
1.9160000000000001,-1.2845572849641738e-12
1.917,2.2165658945591438e-12
1.9180000000000001,-9.761919309662908e-13
1.919,2.5249312485570264e-12
1.92,2.679113925555968e-12
1.921,-5.136438999694666e-13
1.922,2.987479279553851e-12
1.923,-2.0527854597158365e-13
1.924,3.2958446335517337e-12
1.925,1.0308680802629926e-13
1.926,3.604209987549617e-12
1.927,4.114521620241822e-13
1.928,3.9125753415475e-12
1.929,7.19817516022065e-13
1.93,8.740001930210066e-13
1.931,1.028182870019948e-12
1.932,1.1823655470188893e-12
1.933,1.3365482240178308e-12
1.934,1.4907309010167724e-12
1.935,1.6449135780157137e-12
1.936,1.799096255014655e-12
1.937,1.9532789320135967e-12
1.938,2.107461609012538e-12
1.939,2.2616442860114797e-12
1.94,2.415826963010421e-12
1.941,-7.769308625150136e-13
1.942,2.724192317008304e-12
1.943,-4.685655085171307e-13
1.944,3.0325576710061866e-12
1.945,-1.602001545192478e-13
1.946,3.3409230250040697e-12
1.947,1.4816519947863508e-13
1.948,3.649288379001953e-12
1.949,4.56530553476518e-13
1.95,6.107132304754594e-13
1.951,7.648959074744008e-13
1.952,9.190785844733423e-13
1.953,1.0732612614722838e-12
1.954,1.2274439384712253e-12
1.955,1.3816266154701666e-12
1.956,1.535809292469108e-12
1.957,1.6899919694680494e-12
1.958,1.8441746464669913e-12
1.959,1.9983573234659326e-12
1.96,2.152540000464874e-12
1.961,-1.0402178250605608e-12
1.962,2.4609053544627565e-12
1.963,-7.318524710626778e-13
1.964,2.76927070846064e-12
1.965,-4.2348711706479484e-13
1.966,3.0776360624585226e-12
1.967,-1.1512176306691197e-13
1.968,3.3860014164564056e-12
1.969,1.9324359093097092e-13
1.97,3.4742626792991235e-13
1.971,5.016089449288538e-13
1.972,6.557916219277953e-13
1.973,8.099742989267368e-13
1.974,9.641569759256782e-13
1.975,1.1183396529246197e-12
1.976,1.272522329923561e-12
1.977,1.4267050069225025e-12
1.978,1.580887683921444e-12
1.979,1.7350703609203855e-12
1.98,1.889253037919327e-12
1.981,-1.3035047876061077e-12
1.982,2.19761839191721e-12
1.983,-9.951394336082249e-13
1.984,2.505983745915093e-12
1.985,-6.86774079610342e-13
1.986,2.8143490999129755e-12
1.987,-3.7840872561245906e-13
1.988,3.1227144539108585e-12
1.989,-7.004337161457616e-14
1.99,8.413930538436528e-14
1.991,2.3832198238330673e-13
1.992,3.925046593822482e-13
1.993,5.466873363811896e-13
1.994,7.008700133801311e-13
1.995,8.550526903790725e-13
1.996,1.0092353673780141e-12
1.997,1.1634180443769554e-12
1.998,1.3176007213758967e-12
1.999,1.4717833983748385e-12
2.0,1.6259660753737798e-12
2.001,1.7801487523727213e-12
2.0020000000000002,-1.4126090731527133e-12
2.003,-1.258426396153772e-12
2.004,2.2426967833695454e-12
2.005,2.396879460368487e-12
2.0060000000000002,-7.958783651569475e-13
2.007,-6.416956881580061e-13
2.008,2.8594274913653114e-12
2.009,3.0136101683642527e-12
2.0100000000000002,-1.7914765716118179e-13
2.011,-2.496498016224034e-14
2.012,1.292176968367011e-13
2.013,3.630340876360019e-12
2.0140000000000002,-2.909357451689792e-12
2.015,5.917657278335255e-13
2.016,7.459484048324668e-13
2.017,4.2470715843557844e-12
2.0180000000000002,-2.2926267436940264e-12
2.019,1.2084964358292912e-12
2.02,1.3626791128282327e-12
2.021,1.5168617898271742e-12
2.0220000000000002,-1.6758960356982604e-12
2.023,-1.521713358699319e-12
2.024,1.9794098208239983e-12
2.025,2.13359249782294e-12
2.0260000000000002,-1.0591653277024947e-12
2.027,-9.049826507035533e-13
2.028,2.5961405288197643e-12
2.029,2.7503232058187057e-12
2.0300000000000002,-4.4243461970672884e-13
2.031,-2.8825194270778744e-13
2.032,-1.3406926570884598e-13
2.033,3.3670539138144713e-12
2.0340000000000003,-3.172644414235339e-12
2.035,3.284787652879784e-13
2.036,4.826614422869199e-13
2.037,3.983784621810237e-12
2.0380000000000003,-2.555913706239573e-12
2.039,9.452094732837443e-13
2.04,1.0993921502826856e-12
2.041,1.2535748272816271e-12
2.0420000000000003,-1.9391829982438074e-12
2.043,-1.785000321244866e-12
2.044,1.7161228582784514e-12
2.045,1.870305535277393e-12
2.0460000000000003,-1.3224522902480416e-12
2.047,-1.1682696132491003e-12
2.048,2.3328535662742173e-12
2.049,2.4870362432731586e-12
2.05,2.6412189202721003e-12
2.051,-5.515389052533345e-13
2.052,-3.9735622825439306e-13
2.053,3.1037669512689246e-12
2.054,3.257949628267866e-12
2.055,6.519180274243132e-14
2.056,2.1937447974137275e-13
2.057,3.72049765926469e-12
2.058,3.874680336263631e-12
2.059,6.819225107381971e-13
2.06,8.361051877371386e-13
2.061,9.9028786473608e-13
2.062,4.491411044259398e-12
2.063,-2.048287283790413e-12
2.064,1.4528358957329043e-12
2.065,1.6070185727318459e-12
2.066,5.108141752255163e-12
2.067,-1.4315565757946472e-12
2.068,2.06956660372867e-12
2.069,2.223749280727612e-12
2.07,2.3779319577265532e-12
2.071,-8.148258677988815e-13
2.072,-6.606431907999401e-13
2.073,2.840479988723377e-12
2.074,2.994662665722319e-12
2.075,-1.9809515980311576e-13
2.076,-4.391248280417432e-14
2.077,3.4572106967191436e-12
2.078,3.6113933737180845e-12
2.079,4.1863554819265e-13
2.08,5.728182251915915e-13
2.081,7.270009021905329e-13
2.082,4.228124081713851e-12
2.083,-2.3115742463359603e-12
2.084,1.1895489331873573e-12
2.085,1.3437316101862986e-12
2.086,4.844854789709616e-12
2.087,-1.6948435383401945e-12
2.088,1.806279641183123e-12
2.089,5.3074028207064405e-12
2.09,2.114644995181006e-12
2.091,-1.0781128303444286e-12
2.092,2.4230103491788887e-12
2.093,-7.697474763465457e-13
2.094,2.7313757031767718e-12
2.095,-4.613821223486629e-13
2.096,3.0397410571746548e-12
2.097,-1.5301676835077995e-13
2.098,3.3481064111725374e-12
2.099,1.5534858564710296e-13
2.1,3.6564717651704204e-12
2.101,4.637139396449859e-13
2.102,3.964837119168303e-12
2.103,7.720792936428687e-13
2.104,-2.420678531882566e-12
2.105,1.0804446476407517e-12
2.106,4.581567827164069e-12
2.107,1.3888100016386345e-12
2.108,-1.8039478238868e-12
2.109,1.6971753556365173e-12
2.11,5.198298535159835e-12
2.111,-4.688340295414352e-12
2.112,-1.1872171158910342e-12
2.113,2.3139060636322834e-12
2.114,5.815029243155601e-12
2.115,-4.071609587418586e-12
2.116,-5.704864078952685e-13
2.117,2.930636771628049e-12
2.118,6.431759951151366e-12
2.119,-3.4548788794228197e-12
2.12,4.6244300100497335e-14
2.121,3.547367479623815e-12
2.122,3.5460965409838023e-13
2.123,-2.8381481714270545e-12
2.124,6.629750080962631e-13
2.125,4.16409818761958e-12
2.126,9.713403620941461e-13
2.1270000000000002,-2.2214174634312884e-12
2.128,1.279705716092029e-12
2.129,4.780828895615347e-12
2.13,1.5880710700899118e-12
2.1310000000000002,-1.6046867554355228e-12
2.132,1.896436424087795e-12
2.133,-1.2963214014376398e-12
2.134,2.2048017780856776e-12
2.1350000000000002,-9.87956047439757e-13
2.136,2.5131671320835602e-12
2.137,-6.795906934418741e-13
2.138,2.8215324860814436e-12
2.1390000000000002,-3.712253394439912e-13
2.14,3.1298978400793262e-12
2.141,-6.28599854461083e-14
2.142,3.438263194077209e-12
2.1430000000000002,2.455053685517746e-13
2.144,-2.94725245697366e-12
2.145,5.538707225496575e-13
2.146,4.054993902072975e-12
2.1470000000000002,8.622360765475404e-13
2.148,-2.3305217489778942e-12
2.149,1.1706014305454234e-12
2.15,4.671724610068741e-12
2.1510000000000002,-5.214914220505446e-12
2.152,-1.7137910409821286e-12
2.153,1.7873321385411892e-12
2.154,5.288455318064506e-12
2.1550000000000002,-4.59818351250968e-12
2.156,-1.0970603329863627e-12
2.157,2.404062846536955e-12
2.158,5.905186026060272e-12
2.1590000000000003,-3.981452804513915e-12
2.16,-4.803296249905968e-13
2.161,3.0207935545327205e-12
2.162,-1.7196427099271393e-13
2.1630000000000003,-3.3647220965181482e-12
2.164,1.3640108300516896e-13
2.165,3.6375242625284865e-12
2.166,4.4476643700305186e-13
2.1670000000000003,-2.747991388522383e-12
2.168,7.531317910009348e-13
2.169,4.254254970524252e-12
2.17,1.0614971449988178e-12
2.1710000000000003,-2.131260680526617e-12
2.172,1.3698624989967006e-12
2.173,-1.8228953265287343e-12
2.174,1.6782278529945836e-12
2.1750000000000003,-1.5145299725308511e-12
2.176,1.9865932069924664e-12
2.177,-1.2061646185329683e-12
2.178,2.294958560990349e-12
2.179,5.796081740513667e-12
2.18,2.6033239149882325e-12
2.181,-5.894339105372024e-13
2.182,2.911689268986115e-12
2.183,6.412812448509433e-12
2.184,-3.4738263820647544e-12
2.185,2.729679745856336e-14
2.186,3.5284199769818807e-12
2.187,7.029543156505198e-12
2.188,-2.8570956740689884e-12
2.189,6.440275054543292e-13
2.19,4.145150684977647e-12
2.191,9.523928594522122e-13
2.192,-2.2403649660732227e-12
2.193,1.2607582134500948e-12
2.194,4.761881392973412e-12
2.195,1.5691235674479779e-12
2.196,-1.623634258077457e-12
2.197,1.8774889214458607e-12
2.198,5.378612100969179e-12
2.199,2.1858542754437437e-12
2.2,-1.0069035500816909e-12
2.201,2.4942196294416267e-12
2.202,-6.985381960838081e-13
2.203,2.8025849834395093e-12
2.204,-3.901728420859252e-13
2.205,3.1109503374373923e-12
2.206,-8.180748808804226e-14
2.207,3.4193156914352754e-12
2.208,2.2655786590984063e-13
2.209,3.727681045433158e-12
2.21,5.349232199077235e-13
2.211,4.0360463994310406e-12
2.212,8.432885739056065e-13
2.213,-2.349469251619828e-12
2.214,1.1516539279034893e-12
2.215,4.6527771074268074e-12
2.216,1.4600192819013723e-12
2.217,-1.7327385436240623e-12
2.218,1.768384635899255e-12
2.219,5.269507815422573e-12
2.22,2.076749989897138e-12
2.221,-1.1160078356282966e-12
2.222,2.385115343895021e-12
2.223,5.886238523418338e-12
2.224,-4.000400307155848e-12
2.225,-4.992771276325308e-13
2.226,3.0018460518907866e-12
2.227,6.502969231414105e-12
2.228,-3.383669599160083e-12
2.229,1.17453580363235e-13
2.23,3.618576759886553e-12
2.231,4.2581893436111785e-13
2.232,-2.7669388911643165e-12
2.233,7.341842883590008e-13
2.234,4.235307467882319e-12
2.235,1.0425496423568837e-12
2.236,-2.150208183168551e-12
2.237,1.3509149963547665e-12
2.238,4.852038175878084e-12
2.239,1.6592803503526495e-12
2.24,-1.5334774751727852e-12
2.241,1.967645704350532e-12
2.242,-1.2251121211749022e-12
2.243,2.2760110583484156e-12
2.244,-9.167467671770192e-13
2.245,2.584376412346298e-12
2.246,-6.083814131791364e-13
2.247,2.8927417663441808e-12
2.248,-3.000160591812535e-13
2.249,3.2011071203420642e-12
2.25,8.349294816629383e-15
2.251,3.509472474339947e-12
2.2520000000000002,3.167146488145123e-13
2.253,-2.8760431767109223e-12
2.254,6.250800028123952e-13
2.255,4.1262031823357125e-12
2.2560000000000002,9.334453568102781e-13
2.257,-2.2593124687151566e-12
2.258,1.241810710808161e-12
2.259,4.7429338903314785e-12
2.2600000000000002,1.550176064806044e-12
2.261,-1.6425817607193908e-12
2.262,1.8585414188039268e-12
2.263,5.359664598327244e-12
2.2640000000000002,-4.526974232246942e-12
2.265,-1.025851052723625e-12
2.266,2.4752721267996924e-12
2.267,5.9763953063230106e-12
2.2680000000000002,-3.910243524251177e-12
2.269,-4.091203447278592e-13
2.27,3.0920028347954584e-12
2.271,-1.0075499072997625e-13
2.2720000000000002,-3.293512816255411e-12
2.273,2.0761036326790666e-13
2.274,3.7087335427912245e-12
2.275,5.159757172657896e-13
2.2760000000000002,-2.676782108259645e-12
2.277,8.243410712636724e-13
2.278,4.32546425078699e-12
2.279,1.1327064252615554e-12
2.2800000000000002,-2.060051400263879e-12
2.281,1.4410717792594384e-12
2.282,-1.7516860462659964e-12
2.283,1.749437133257321e-12
2.2840000000000003,-1.4433206922681134e-12
2.285,2.057802487255204e-12
2.286,-1.1349553382702305e-12
2.287,2.366167841253087e-12
2.2880000000000003,-8.265899842723476e-13
2.289,2.6745331952509696e-12
2.29,-5.182246302744648e-13
2.291,2.9828985492488527e-12
2.2920000000000003,-2.0985927627658188e-13
2.293,-3.4026171018020164e-12
2.294,9.850607772130103e-14
2.295,3.5996292572446183e-12
2.2960000000000003,4.068714317191839e-13
2.297,-2.785886393806251e-12
2.298,7.152367857170668e-13
2.299,4.216359965240384e-12
2.3000000000000003,1.0236021397149498e-12
2.301,-2.1691556858104848e-12
2.302,1.3319674937128326e-12
2.303,4.83309067323615e-12
2.3040000000000003,-5.0535481573380365e-12
2.305,-1.5524249778147191e-12
2.306,1.9486982017085986e-12
2.307,5.449821381231916e-12
2.308,2.2570635557064813e-12
2.309,-9.356942698189533e-13
2.31,2.5654289097043643e-12
2.311,-6.273289158210704e-13
2.312,2.8737942637022473e-12
2.313,-3.189635618231875e-13
2.314,3.18215961770013e-12
2.315,-1.0598207825304592e-14
2.316,3.490524971698013e-12
2.317,2.977671461725783e-13
2.318,3.7988903256958955e-12
2.319,6.061325001704612e-13
2.32,4.107255679693779e-12
2.321,9.144978541683442e-13
2.322,-2.2782599713570905e-12
2.323,1.222863208166227e-12
2.324,4.723986387689544e-12
2.325,1.5312285621641098e-12
2.326,-1.6615292633613247e-12
2.327,1.839593916161993e-12
2.328,5.34071709568531e-12
2.329,2.147959270159876e-12
2.33,-1.0447985553655589e-12
2.331,2.4563246241577585e-12
2.332,5.957447803681076e-12
2.333,-3.929191026893111e-12
2.334,-4.280678473697931e-13
2.335,3.0730553321535245e-12
2.336,6.574178511676842e-12
2.337,-3.312460318897345e-12
2.338,1.8866286062597268e-13
2.339,3.68978604014929e-12
2.34,4.970282146238555e-13
2.341,-2.695729610901579e-12
2.342,8.053935686217385e-13
2.343,4.306516748145056e-12
2.344,1.1137589226196215e-12
2.345,-2.0789989029058133e-12
2.346,1.4221242766175043e-12
2.347,4.9232474561408214e-12
2.348,1.7304896306153873e-12
2.349,-1.4622681949100475e-12
2.35,2.03885498461327e-12
2.351,-1.1539028409121646e-12
2.352,2.3472203386111527e-12
2.353,-8.455374869142816e-13
2.354,2.655585692609036e-12
2.355,-5.371721329163988e-13
2.356,2.9639510466069188e-12
2.357,-2.2880677891851584e-13
2.358,3.2723164006048014e-12
2.359,7.955857507936706e-14
2.36,3.580681754602685e-12
2.361,3.8792392907724995e-13
2.362,-2.8048338964481847e-12
2.363,6.962892830751329e-13
2.364,4.19741246259845e-12
2.365,1.0046546370730159e-12
2.366,-2.1881031884524187e-12
2.367,1.3130199910708985e-12
2.368,4.814143170594216e-12
2.369,1.6213853450687815e-12
2.37,-1.5713724804566532e-12
2.371,1.9297506990666643e-12
2.372,5.430873878589982e-12
2.373,-4.455764951984205e-12
2.374,-9.546417724608872e-13
2.375,2.5464814070624304e-12
2.376,6.047604586585747e-12
2.3770000000000002,-3.839034243988439e-12
2.378,-3.3791106446512146e-13
2.379,3.163212115058196e-12
2.38,-2.9545710467238566e-14
2.3810000000000002,-3.222303535992673e-12
2.382,2.7881964353064433e-13
2.383,3.779942823053962e-12
2.384,5.871849975285272e-13
2.3850000000000002,-2.605572827996907e-12
2.386,8.9555035152641e-13
2.387,4.396673531049727e-12
2.388,1.203915705524293e-12
2.3890000000000002,-1.988842120001142e-12
2.39,1.512281059522176e-12
2.391,-1.6804767660032586e-12
2.392,1.820646413520059e-12
2.3930000000000002,-1.3721114120053758e-12
2.394,2.1290117675179416e-12
2.395,-1.063746058007493e-12
2.396,2.4373771215158246e-12
2.3970000000000002,-7.5538070400961e-13
2.398,2.7457424755137076e-12
2.399,-4.470153500117271e-13
2.4,3.0541078295115902e-12
2.4010000000000002,-1.386499960138442e-13
2.402,-3.331407821539279e-12
2.403,1.697153579840387e-13
2.404,3.670838537507356e-12
2.4050000000000002,4.780807119819215e-13
2.406,-2.714677113543513e-12
2.407,7.864460659798045e-13
2.408,4.287569245503122e-12
2.4090000000000003,1.0948114199776874e-12
2.41,-2.097946405547747e-12
2.411,1.4031767739755704e-12
2.412,4.904299953498888e-12
2.4130000000000003,-4.982338877075299e-12
2.414,-1.4812156975519814e-12
2.415,2.019907481971336e-12
2.416,5.521030661494653e-12
2.4170000000000003,-4.365608169079533e-12
2.418,-8.644849895562155e-13
2.419,2.636638189967102e-12
2.42,-5.561196355583327e-13
2.4210000000000003,-3.748877461083768e-12
2.422,-2.477542815604498e-13
2.423,3.253368897962868e-12
2.424,6.061107243743308e-14
2.4250000000000003,-3.1321467530880016e-12
2.426,3.68976426435316e-13
2.427,3.870099605958634e-12
2.428,6.773417804331989e-13
2.4290000000000003,-2.5154160450922356e-12
2.43,9.857071344310818e-13
2.431,-2.207050691094353e-12
2.432,1.2940724884289646e-12
2.433,4.795195667952282e-12
2.434,1.6024378424268476e-12
2.435,-1.5903199830985871e-12
2.436,1.9108031964247304e-12
2.437,5.411926375948048e-12
2.438,2.2191685504226135e-12
2.439,-9.73589275102821e-13
2.44,2.5275339044204965e-12
2.441,6.028657083943814e-12
2.442,-3.857981746630373e-12
2.443,-3.5685856710705546e-13
2.444,3.144264612416262e-12
2.445,6.645387791939579e-12
2.446,-3.2412510386346074e-12
2.447,2.598721408887103e-13
2.448,3.760995320412028e-12
2.449,7.262118499935345e-12
2.45,-2.6245203306388414e-12
2.451,8.766028488844761e-13
2.452,4.377726028407794e-12
2.453,1.184968202882359e-12
2.454,-2.0077896226430753e-12
2.455,1.493333556880242e-12
2.456,4.99445673640356e-12
2.457,1.8016989108781249e-12
2.458,-1.3910589146473097e-12
2.459,2.110064264876008e-12
2.46,-1.0826935606494269e-12
2.461,2.4184296188738907e-12
2.462,-7.74328206651544e-13
2.463,2.7267949728717733e-12
2.464,-4.65962852653661e-13
2.465,3.0351603268696567e-12
2.466,-1.5759749865577817e-13
2.467,3.3435256808675394e-12
2.468,1.5076785534210473e-13
2.469,3.651891034865422e-12
2.47,4.591332093399876e-13
2.471,-2.7336246161854467e-12
2.472,7.674985633378705e-13
2.473,4.268621742861188e-12
2.474,1.0758639173357535e-12
2.475,-2.116893908189681e-12
2.476,1.3842292713336365e-12
2.477,4.885352450856954e-12
2.478,1.692594625331519e-12
2.479,-1.5001632001939153e-12
2.48,2.0009599793294023e-12
2.481,5.50208315885272e-12
2.482,-4.384555671721467e-12
2.483,-8.834324921981496e-13
2.484,2.617690687325168e-12
2.485,6.118813866848485e-12
2.486,-3.767824963725701e-12
2.487,-2.667017842023838e-13
2.488,3.2344213953209336e-12
2.489,6.735544574844252e-12
2.49,-3.1510942557299355e-12
2.491,3.50028923793382e-13
2.492,3.851152103316699e-12
2.493,6.583942777912649e-13
2.494,-2.53436354773417e-12
2.495,9.667596317891479e-13
2.496,4.467882811312466e-12
2.497,1.2751249857870307e-12
2.498,-1.917632839738404e-12
2.499,1.5834903397849135e-12
2.5,-1.609267485740521e-12
2.501,1.8918556937827965e-12
2.5020000000000002,-1.3009021317426382e-12
2.503,2.2002210477806796e-12
2.504,-9.925367777447552e-13
2.505,2.508586401778562e-12
2.5060000000000002,-6.841714237468723e-13
2.507,2.816951755776445e-12
2.508,-3.758060697489894e-13
2.509,3.1253171097743282e-12
2.5100000000000002,-6.744071575110652e-14
2.511,-3.2601985412765413e-12
2.512,2.4092463824677637e-13
2.513,3.742047817770094e-12
2.5140000000000002,5.492899922446593e-13
2.515,-2.6434678332807753e-12
2.516,8.576553462425422e-13
2.517,4.3587785257658595e-12
2.5180000000000002,1.1660207002404251e-12
2.519,-2.0267371252850096e-12
2.52,1.474386054238308e-12
2.521,4.9755092337616255e-12
2.5220000000000002,-4.911129596812561e-12
2.523,-1.4100064172892438e-12
2.524,2.0911167622340738e-12
2.525,5.5922399417573916e-12
2.5260000000000002,-4.294398888816795e-12
2.527,-7.93275709293478e-13
2.528,2.70784747022984e-12
2.529,6.208970649753157e-12
2.5300000000000002,-3.677668180821029e-12
2.531,-1.7654500129771214e-13
2.532,3.324578178225605e-12
2.533,1.3182035270017075e-13
2.5340000000000003,-3.0609374728252636e-12
2.535,4.4018570669805367e-13
2.536,3.9413088862213715e-12
